id,user_id,indicator,value,start_time,end_time,source_table,deleted,create_time,update_time
2931443,143,rolling_7d_avg_floors,1.12,2025-04-27 23:59:59,2019-09-17 23:59:59,activity_daily_job,0,1752505909,1752506070
9172533,164,walking_speed_consistency_score,"{""primary_value"" : 49.27, ""sum"" : 295.64, ""avg"" : 49.27, ""max"" : 75.53, ""min"" : 32.40, ""count"" : 6, ""hours"" : 6, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2019-12-04 00:00:00,2024-05-19 23:59:59,activity_daily_job,0,1752796538,1752796538
8303946,98,rolling_7d_avg_distance_walking_running,"{""primary_value"" : 99.00, ""sum"" : 99.00, ""avg"" : 99.00, ""max"" : 99.00, ""min"" : 99.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-07-13 00:00:00,2025-01-06 23:59:59,activity_daily_job,0,1752060840,1752061534
9709532,634,average_cycling_speed,"{""primary_value"" : 5098.30, ""sum"" : 5098.30, ""avg"" : 299.90, ""max"" : 1148.14, ""min"" : 6.00, ""count"" : 17, ""hours"" : 17, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-05-16 23:59:59.000000,2022-01-15 15:59:59,sleep_pattern_job,0,1750481422,1750481873
15257682,569,walkingHeartRates_consistency_score,"{""primary_value"" : 68.00, ""sum"" : 68.00, ""avg"" : 68.00, ""max"" : 68.00, ""min"" : 68.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2018-10-02 00:00:00,2024-09-24 00:00:00,activity_pattern_job,0,1752438049,1752439781
8249235,634,daily_stats_respiratory_rate,90.2,2023-12-02 04:59:59,2025-02-27 23:59:59,activity_daily_job,0,1752673262,1752672935
4867824,126,average_steps_7days,7643.86,2025-01-25 23:59:59.000000,2025-01-06 23:59:59,activity_daily_job,0,1750800818,1750800676
258841,569,rolling_7d_avg_steps,100.0,2023-11-29 00:00:00,2024-11-12 23:59:59.000000,sleep_daily_job,0,1752697678,1752698314
5443822,634,respiratoryRates_consistency_score,"{""primary_value"" : 43.47, ""sum"" : 521.66, ""avg"" : 43.47, ""max"" : 68.25, ""min"" : 23.75, ""count"" : 12, ""hours"" : 12, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2021-02-19 00:00:00,2020-12-06 23:59:59,walking_speed_job,0,1752796775,1752796775
4551072,215,daily_stats_walkingRunningDistances,"{""primary_value"" : 11.00, ""sum"" : 11.00, ""avg"" : 2.75, ""max"" : 5.00, ""min"" : 1.00, ""count"" : 4, ""hours"" : 4, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-12-29 16:00:00,2018-10-22 23:59:59,walking_distance_job,0,1752619159,1752618718
10685649,212,daily_stats_distance_walking_running,87,2019-09-22 00:00:00,2023-04-23 23:59:59.000000,sleep_daily_metrics_job,0,1752793469,1752793477
8133968,569,rolling_7d_avg_steps,35.7,2024-09-04 03:59:59,2022-11-08 23:59:59,activity_daily_job,0,1751863709,1751863388
15891628,634,sleep_min_end_time_7_day,88.6,2021-09-16 00:00:00,2021-09-07 23:59:59,walking_distance_job,0,1752576520,1752576193
6414164,143,steps_consistency_score,"{""primary_value"" : 7870.00, ""sum"" : 7870.00, ""avg"" : 605.38, ""max"" : 1731.09, ""min"" : 90.00, ""count"" : 13, ""hours"" : 13, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-06-27 00:00:00,2024-06-18 23:59:59,floors_indicator_job,0,1752784102,1752784145
6239306,73,walkingHeartRates_consistency_score,"{""primary_value"" : 4589.43, ""sum"" : 4589.43, ""avg"" : 353.03, ""max"" : 948.56, ""min"" : 5.68, ""count"" : 13, ""hours"" : 13, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-08-04 23:59:59,2023-08-03 23:59:59.000000,floors_indicator_job,0,1750420702,1750420933
8003248,634,average_cycling_speed,3.87,2025-05-30,2023-10-18 23:59:59,indicator_calculation_job,0,1751267621,1751266266
5070938,143,average_walking_speed,4284,2025-01-29 00:00:00,2022-11-20 23:59:59,activity_daily_job,0,1752796806,1752796806
6603905,634,daily_stats_exercise_time,1.25,2024-03-31 23:59:59,2022-07-09 23:59:59,activity_daily_job,0,1752699152,1752698899
10814959,143,daily_stats_sleep_in_bed,56.4,2020-02-14 00:00:00,2022-01-24 23:59:59,cycling_indicator_job,0,1752796614,1752796614
12291249,143,daily_stats_floors,1112.29,2022-06-27 00:00:00,2023-07-19 00:00:00,sleep_daily_job,0,1752796807,1752796807
6891989,99,daily_stats_speeds,"{""primary_value"" : 38.00, ""sum"" : 38.00, ""avg"" : 4.22, ""max"" : 10.00, ""min"" : 1.00, ""count"" : 9, ""hours"" : 9, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2022-03-13 00:00:00,2020-12-17 23:59:59,activity_pattern_job,0,1752695867,1752696010
15727874,130,sleep_light_consistency_score,"{""primary_value"" : 16.42, ""sum"" : 689.50, ""avg"" : 16.42, ""max"" : 22.50, ""min"" : 14.00, ""count"" : 42, ""hours"" : 7, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2022-11-25 00:00:00,2024-01-13 23:59:59,sleep_daily_metrics_job,0,1752357958,1752358153
11680240,130,daily_stats_flights_climbed,36.54,2023-12-27 16:00:00,2025-03-10 23:59:59,activity_rolling_avg_job,0,1750411505,1750411505
2271518,170,sleepAnalysis_InBed_consistency_score,"{""primary_value"" : 17.16, ""sum"" : 703.50, ""avg"" : 17.16, ""max"" : 22.00, ""min"" : 14.50, ""count"" : 41, ""hours"" : 8, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2024-02-18 23:59:59,2020-06-22 23:59:59,activity_rolling_avg_job,0,1752359909,1752360219
9263630,143,heart_rate_variability_sdnn_consistency_score,3776.97,2021-03-11 16:00:00,2021-05-01 15:59:59,activity_rolling_avg_job,0,1752796807,1752796807
3942796,5,daily_stats_flights_climbed,4467.14,2020-12-14 00:00:00,2025-01-31 23:59:59,activity_daily_job,0,1750411505,1750411505
3066329,634,sleep_avg_start_time_7_day,157800,2023-07-15 23:59:59,2021-05-25 23:59:59,activity_rolling_avg_job,0,1750702955,1750701589
12676110,90,total_walking_distance,1689783000.000000,2023-09-30 23:59:59,2024-06-14 15:59:59,hrv_indicator_job,0,1750656393,1750655887
8313932,569,average_steps_7days,132000,2023-05-09,2019-07-20 23:59:59,aerobic_indicator_job,0,1752235398,1752234250
2649819,634,sleep_min_start_time_7_day,44.4,2025-05-20 23:59:59,2024-04-27 23:59:59,activity_pattern_job,0,1752611643,1752610766
10267785,38,total_steps,99.4,2025-06-13 00:00:00,2024-09-25 23:59:59,indicator_calculation_job,0,1750411505,1750411505
15234530,38,average_walking_distance_7days,0,2024-07-15 16:00:00,2022-10-27 23:59:59,activity_pattern_job,0,1751400853,1751400205
3760540,73,rolling_7d_avg_distance_walking_running,"{""primary_value"" : 4.74, ""sum"" : 4.74, ""avg"" : 0.25, ""max"" : 0.93, ""min"" : 0.02, ""count"" : 19, ""hours"" : 19, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2022-03-20 23:59:59,2023-02-06 23:59:59,sleep_7day_stats_job,0,1750444575,1750444536
3305031,169,average_walking_distance_7days,25.00,2023-08-26 16:00:00,2020-03-31 23:59:59,activity_pattern_job,0,1752796806,1752796806
1556380,126,average_walking_speed,1.32,2016-11-01 00:00:00,2023-12-05 15:59:59,sleep_daily_job,0,1752796059,1752796059
6925449,569,total_steps,13612.57,2024-05-21 23:59:59,2022-12-06 15:59:59,activity_daily_job,0,1752796807,1752796807
15889335,134,daily_stats_dietary_water,10.89,2023-07-22 16:00:00,2024-01-05 00:00:00,sleep_daily_metrics_job,0,1750429586,1750429632
237860,143,latest_height,81.66,2025-05-08,2024-03-22 23:59:59,activity_daily_job,0,1752778718,1752778897
2761253,215,daily_stats_speeds,3.76,2024-07-23 00:00:00,2022-02-09 23:59:59,activity_daily_job,0,1752796513,1752796513
7584931,143,average_cycling_speed,19.28,2024-05-14 16:00:00,2020-12-02 23:59:59,activity_daily_job,0,1752636408,1752636848
11402151,106,sleep_deep_duration,93300,2024-11-26 00:00:00,2024-06-24 23:59:59,walking_distance_job,0,1752794758,1752794772
9976763,143,steps_consistency_score,"{""primary_value"" : 438.00, ""sum"" : 438.00, ""avg"" : 54.75, ""max"" : 0.01, ""min"" : 0.01, ""count"" : 8, ""hours"" : 8, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-07-16 16:00:00,2022-10-11 23:59:59,sleep_pattern_job,0,1752795977,1752795974
4359198,170,daily_stats_flights_climbed,"{""primary_value"" : 21.00, ""sum"" : 21.00, ""avg"" : 2.63, ""max"" : 9.00, ""min"" : 1.00, ""count"" : 8, ""hours"" : 4, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-02-03 23:59:59,2025-07-10 23:59:59,activity_daily_job,0,1752785252,1752785264
8933695,215,steps_consistency_score,79.81,2025-02-08 23:59:59.000000,2025-03-29 23:59:59,indicator_calculation_job,0,1751742183,1751743277
2186741,143,sleep_core_duration,"{""primary_value"" : 72.00, ""sum"" : 72.00, ""avg"" : 72.00, ""max"" : 72.00, ""min"" : 72.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2022-03-14,2018-10-24 23:59:59,activity_rolling_avg_job,0,1752796807,1752796807
7011376,152,average_vo2_max,1.18,2025-04-07 23:59:59,2024-12-04 23:59:59,activity_rolling_avg_job,0,1750411505,1750411505
10341933,634,speeds_consistency_score,56.0,2023-07-26 00:00:00,2025-02-20 23:59:59,activity_pattern_job,0,1752779821,1752779876
11480093,215,total_floors,118110,2024-09-11 23:59:59,2022-07-10 23:59:59,walking_distance_job,0,1752787938,1752787956
12931934,634,daily_stats_floors,86.89,2017-05-18,2023-12-28 00:00:00,activity_daily_job,0,1751962138,1751961707
5485303,170,daily_average_resting_heart_rate,85.0,2024-11-14 23:59:59.000000,2019-08-17 23:59:59,sleep_daily_job,0,1752179321,1752181180
4615615,166,daily_stats_steps,160020,2025-02-17 23:59:59,2025-05-17 23:59:59,cycling_indicator_job,0,1752796804,1752796804
4548097,170,daily_stats_walkingRunningDistances,3445.78,2024-07-09 00:00:00,2024-09-20 23:59:59.000000,sleep_daily_metrics_job,0,1752796391,1752796393
13992172,140,average_walking_distance_7days,14.3,2025-01-11 23:59:59,2022-09-17 23:59:59,indicator_calculation_job,0,1750411505,1750411505
6755887,143,daily_stats_oxygenSaturations,"{""primary_value"" : 1.20, ""sum"" : 84.02, ""avg"" : 1.20, ""max"" : 1.69, ""min"" : 0.95, ""count"" : 70, ""hours"" : 8, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2025-06-24 09:00:00,2020-12-02 23:59:59,indicator_calculation_job,0,1751771629,1751771233
9151084,634,floors_consistency_score,"{""primary_value"" : 4243.00, ""sum"" : 4243.00, ""avg"" : 282.87, ""max"" : 1216.00, ""min"" : 11.00, ""count"" : 15, ""hours"" : 15, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2022-04-19 00:00:00,2025-04-21 23:59:59,activity_daily_job,0,1752770378,1752770352
757014,170,total_walking_distance,5650,2022-03-07 00:00:00,2025-06-16 15:59:59,floors_indicator_job,0,1750529374,1750530118
8214346,143,average_steps_7days,"{""primary_value"" : 80.00, ""sum"" : 80.00, ""avg"" : 26.67, ""max"" : 60.00, ""min"" : 5.50, ""count"" : 3, ""hours"" : 3, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-10-08 23:59:59,2022-02-27 23:59:59,indicator_calculation_job,0,1752745882,1752746092
11119210,166,sleep_in_bed_consistency_score,25.00,2017-05-01 23:59:59,2021-06-03 23:59:59,walking_speed_job,0,1752732473,1752732543
10645189,126,rolling_7d_avg_sleep_in_bed,1.18,2025-01-18 16:00:00,2018-06-16 23:59:59,activity_pattern_job,0,1752782195,1752782170
7230543,169,total_steps,94.20,2020-03-23 23:59:59,2024-10-29 15:59:59,activity_pattern_job,0,1752796708,1752796708
6617572,634,latest_blood_oxygen,"{""primary_value"" : 2.00, ""sum"" : 2.00, ""avg"" : 2.00, ""max"" : 2.00, ""min"" : 2.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-05-27,2024-11-18 00:00:00,sleep_7day_stats_job,0,1750574806,1750574627
8118186,143,daily_stats_sleepAnalysis_Asleep(Unspecified),"{""primary_value"" : 958.00, ""sum"" : 958.00, ""avg"" : 30.90, ""max"" : 0.01, ""min"" : 0.00, ""count"" : 31, ""hours"" : 10, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-12-01 23:59:59,2023-02-13 23:59:59,activity_rolling_avg_job,0,1752796807,1752796807
15166791,212,daily_stats_vo2_max,"{""primary_value"" : 30.00, ""sum"" : 30.00, ""avg"" : 7.50, ""max"" : 19.00, ""min"" : 1.00, ""count"" : 4, ""hours"" : 4, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-02-04 16:00:00,2024-03-04 15:59:59,theta_ai.health_data_renpho,0,1752794912,1752794904
10529663,215,daily_stats_flights_climbed,2041.71,2024-04-01,2015-09-10 23:59:59,activity_rolling_avg_job,0,1752632295,1752632444
3485137,143,rolling_7d_avg_exercise_time,39.9,2024-07-07 23:59:59,2022-10-19 23:59:59,activity_daily_job,0,1752753403,1752753358
1922168,143,blood_oxygen_below_90_count,0,2018-01-31 00:00:00.000000,2024-11-07 23:59:59,hrv_indicator_job,0,1750411505,1750411505
1489694,170,sleep_avg_end_time_7_day,53.0,2025-05-08,2024-02-14 23:59:59,activity_rolling_avg_job,0,1751274625,1751272296
11217053,143,total_floors,72.4,2024-03-07 00:00:00,2025-04-03 06:59:59,activity_pattern_job,0,1752795531,1752795539
14643225,212,rolling_7d_avg_steps,860.71,2023-10-02 23:59:59,2020-01-30 00:00:00,walking_speed_job,0,1752178025,1752177541
12381278,569,rolling_7d_avg_sleepAnalysis_Asleep(Unspecified),46,2021-05-30 00:00:00,2024-05-22 23:59:59,activity_rolling_avg_job,0,1752796369,1752796367
5473518,634,daily_stats_respiratoryRates,216.23,2017-03-20 23:59:59,2025-05-28 00:00:00,activity_daily_job,0,1752796807,1752796807
14010281,569,daily_stats_walkingRunningDistances,222.07,2023-07-01 00:00:00,2025-07-09 23:59:59,floors_indicator_job,0,1752030089,1752032940
8637378,126,total_steps,0,2024-01-22,2019-11-22 23:59:59,sleep_7day_stats_job,0,1752796614,1752796613
2473237,4,daily_stats_sleep_light,"{""primary_value"" : 27.34, ""sum"" : 300.74, ""avg"" : 27.34, ""max"" : 36.00, ""min"" : 18.36, ""count"" : 11, ""hours"" : 10, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2021-01-29 23:59:59,2018-11-02 23:59:59,activity_daily_job,0,1752526278,1752526478
15189066,206,sleep_core_duration,168180,2021-05-15 16:00:00,2022-04-28 23:59:59,activity_daily_job,0,1750517640,1750517523
5033157,215,daily_stats_hrvRMSSD,1.31,2024-07-26 00:00:00,2022-10-18 15:59:59,activity_daily_job,0,1752796784,1752796784
3933198,634,average_exercise_minutes_7days,2756,2022-03-21 23:59:59,2021-03-02 23:59:59,sleep_7day_stats_job,0,1752765556,1752765593
10149610,143,daily_stats_floors,78.1,2018-09-16 00:00:00,2025-01-04 15:59:59,sleep_7day_stats_job,0,1751273440,1751271592
6881138,143,sleep_days_less_than_5h_7_day,87.6,2021-04-11 16:00:00,2024-09-08 23:59:59,sleep_daily_job,0,1752720716,1752720779
5805649,126,sleep_all_duration,95.2,2024-06-24 23:59:59,2021-05-16 23:59:59,activity_daily_job,0,1752773928,1752773839
4318097,126,sleep_avg_start_time_7_day,160200,2025-06-07 06:59:59.000000,2018-03-31 23:59:59,activity_rolling_avg_job,0,1752750934,1752750822
16357192,98,average_walking_speed,91.7,2018-07-05 00:00:00,2024-11-16 23:59:59,activity_rolling_avg_job,0,1752594385,1752594681
7560593,166,floors_consistency_score,"{""primary_value"" : 413.00, ""sum"" : 413.00, ""avg"" : 59.00, ""max"" : 413.17, ""min"" : 413.17, ""count"" : 7, ""hours"" : 7, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-01-23 07:59:59.000000,2022-09-12 15:59:59,activity_pattern_job,0,1752792931,1752792909
9401030,126,rolling_7d_avg_walkingHeartRates,91.5,2019-05-16,2024-01-14 23:59:59,walking_distance_job,0,1752796306,1752796303
3726317,169,sleep_avg_end_time_7_day,"{""primary_value"" : 16.95, ""sum"" : 949.00, ""avg"" : 16.95, ""max"" : 19.50, ""min"" : 15.00, ""count"" : 56, ""hours"" : 11, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2024-03-24 23:59:59,2025-05-21 23:59:59,sleep_7day_stats_job,0,1752792711,1752792666
12258867,126,daily_stats_steps,81,2022-04-05 16:00:00,2023-09-03 23:59:59,walking_distance_job,0,1750561583,1750562113
2533897,126,average_walking_speed,1,2023-10-15 23:59:59,2020-10-05 23:59:59,activity_daily_job,0,1752793449,1752793483
8235105,73,sleep_avg_heart_rate,"{""primary_value"" : 85.00, ""sum"" : 85.00, ""avg"" : 21.25, ""max"" : 0.00, ""min"" : 0.00, ""count"" : 4, ""hours"" : 4, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2022-05-23 16:00:00,2023-09-09 23:59:59,activity_daily_job,0,1750480951,1750480834
2001028,569,daily_stats_walkingHeartRates,6934,2025-06-20,2022-07-05 00:00:00,floors_indicator_job,0,1752705446,1752705388
5152123,169,total_steps,50,2023-10-24 23:59:59,2024-05-11 15:59:59,activity_rolling_avg_job,0,1752788134,1752788151
9062642,126,rolling_7d_avg_restingHeartRates,"{""primary_value"" : 424.32, ""sum"" : 424.32, ""avg"" : 141.44, ""max"" : 334.73, ""min"" : 31.93, ""count"" : 3, ""hours"" : 3, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-11-08 00:00:00,2024-07-02 23:59:59,floors_indicator_job,0,1752796750,1752796750
5622258,634,daily_stats_respiratory_rate,4912,2019-08-15,2022-03-26 23:59:59,theta_ai.health_data_renpho,0,1751998828,1751997316
1890723,126,daily_average_hrv,6023.71,2025-04-06 16:00:00,2023-07-21 23:59:59,activity_daily_job,0,1752796511,1752796509
9605599,137,sleep_min_start_time_7_day,190,2023-02-13 16:00:00,2024-04-27 23:59:59,activity_daily_job,0,1752796802,1752796802
15471707,215,average_walking_speed,0,2023-03-05 23:59:59,2025-04-07 23:59:59,blood_oxygen_job,0,1750966557,1750967218
14730179,126,rolling_7d_avg_distance_walking_running,"{""primary_value"" : 0.92, ""sum"" : 10.12, ""avg"" : 0.92, ""max"" : 0.98, ""min"" : 0.84, ""count"" : 11, ""hours"" : 7, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-12-26 23:59:59,2023-05-19 15:59:59,activity_rolling_avg_job,0,1752796807,1752796807
1601540,170,steps_consistency_score,0.07,2023-04-28 00:00:00,2022-03-20 00:00:00,activity_pattern_job,0,1752795748,1752795745
5426050,170,dietary_water_consistency_score,"{""primary_value"" : 4.54, ""sum"" : 195.12, ""avg"" : 4.54, ""max"" : 6.05, ""min"" : 2.12, ""count"" : 43, ""hours"" : 14, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2025-04-01 23:59:59.000000,2018-04-13 23:59:59,activity_daily_job,0,1752796807,1752796807
6734003,126,heart_rate_consistency_score,4698,2022-04-01 00:00:00,2023-04-14 23:59:59,activity_daily_job,0,1752548406,1752548841
3925904,126,total_floors,43200,2025-01-15 23:59:59.000000,2023-06-26 23:59:59,activity_daily_job,0,1752118469,1752119747
5881876,78,daily_stats_walkingRunningDistances,1.16,2017-06-18 00:00:00,2023-11-20 00:00:00,walking_distance_job,0,1752786737,1752786745
8476205,38,average_steps_7days,412.14,2024-05-13 23:59:59,2025-05-07 23:59:59,sleep_7day_stats_job,0,1752796804,1752796804
11183596,126,step_target_achievement_rate,2450,2019-12-30 00:00:00,2024-05-28 15:59:59,activity_pattern_job,0,1752796734,1752796734
13833931,212,daily_stats_sleep_light,0.03,2024-01-04 00:00:00,2025-04-24 15:59:59,sleep_daily_metrics_job,0,1752773698,1752773765
12182236,143,rolling_7d_avg_sleeping_wrist_temperature,100.0,2020-03-27 00:00:00,2024-09-03 23:59:59,sleep_pattern_job,0,1752781725,1752781733
15462987,164,total_walking_distance,0,2023-09-23 23:59:59,2024-12-08 23:59:59,activity_daily_job,0,1750411505,1750411505
10895272,170,daily_stats_respiratoryRates,1.01,2024-05-08 23:59:59,2019-03-13 23:59:59,activity_daily_job,0,1752658201,1752658647
12124540,79,sleep_in_bed_consistency_score,57428.57142857143,2025-02-01 23:59:59,2021-04-29 23:59:59,activity_daily_job,0,1752793146,1752793127
2067947,634,sleep_max_heart_rate,"{""primary_value"" : 1.00, ""sum"" : 2.00, ""avg"" : 1.00, ""max"" : 1.00, ""min"" : 1.00, ""count"" : 2, ""hours"" : 2, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2025-04-15 23:59:59,2021-05-04 23:59:59,activity_daily_job,0,1750432349,1750432136
2979054,634,rolling_7d_avg_walkingRunningDistances,4053.34,2022-11-06 23:59:59,2021-02-24 23:59:59,sleep_7day_stats_job,0,1752794919,1752794919
4571193,569,sleep_max_start_time_7_day,88800,2024-12-04 00:00:00.000000,2025-03-23 23:00:00,walking_distance_job,0,1752779651,1752779655
755595,569,daily_stats_sleepAnalysis_Asleep(Core),3715,2024-02-06,2022-02-18 23:59:59,floors_indicator_job,0,1752796807,1752796807
6683316,169,过敏_大豆,84.50,2023-08-01 16:00:00,2023-08-25 23:59:59,indicator_calculation_job,0,1752796753,1752796753
13575855,206,total_steps,46747.673000,2025-02-06 00:00:00,2024-02-18 23:59:59,activity_daily_job,0,1752796807,1752796807
13493915,169,daily_stats_oxygenSaturations,91.0,2020-07-21 00:00:00,2023-07-23 03:59:59,activity_pattern_job,0,1752796804,1752796804
9727361,83,daily_stats_floors,1.15,2025-06-13 23:59:59,2025-05-16 23:59:59,activity_rolling_avg_job,0,1751042973,1751043435
14494551,170,daily_stats_floors,5799.55,2024-09-10,2024-06-15 23:59:59,activity_daily_job,0,1752794422,1752794419
4734757,38,rolling_7d_avg_walking_speed,3.45,2024-09-14 16:00:00,2024-12-23 15:59:59,activity_daily_job,0,1752772192,1752772080
9157435,170,sleep_rem_duration,71.4,2024-07-01 16:00:00,2020-12-16 15:59:59,sleep_daily_metrics_job,0,1752379774,1752379506
16552398,130,sleep_max_start_time_7_day,1.25,2024-06-02 23:59:59,2020-10-18 23:59:59,activity_daily_job,0,1752594886,1752594329
9281149,126,rolling_7d_avg_sleep_in_bed,87685.71428571429,2023-09-06 03:59:59,2024-11-08 23:59:59,activity_pattern_job,0,1752796807,1752796807
5388839,215,walkingHeartRates_consistency_score,"{""primary_value"" : 4.27, ""sum"" : 98.17, ""avg"" : 4.27, ""max"" : 5.58, ""min"" : 3.10, ""count"" : 23, ""hours"" : 8, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2023-12-08 00:00:00,2023-05-28 23:59:59,activity_pattern_job,0,1752787875,1752787807
13208562,220,step_target_achievement_rate,"{""primary_value"" : 38.12, ""sum"" : 419.33, ""avg"" : 38.12, ""max"" : 56.06, ""min"" : 20.84, ""count"" : 11, ""hours"" : 10, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2020-07-07 16:00:00,2023-10-18 23:59:59,walking_speed_job,0,1750469153,1750469015
3036687,212,daily_average_hrv,94.0,2024-12-29,2023-01-26 23:59:59,indicator_calculation_job,0,1751740014,1751741982
12474296,143,daily_stats_flights_climbed,"{""primary_value"" : 0.02, ""sum"" : 0.02, ""avg"" : 0.02, ""max"" : 0.02, ""min"" : 0.02, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-01-05 16:00:00,2022-04-07 23:59:59,activity_rolling_avg_job,0,1750411505,1750411505
12707786,134,sleep_core_duration,84.28,2023-09-30 16:00:00,2023-11-24 23:59:59,activity_daily_job,0,1750860551,1750861168
15061039,78,daily_stats_distance_walking_running,85.0,2021-03-12 00:00:00,2022-12-25 00:00:00,activity_pattern_job,0,1752383982,1752383007
10241411,169,exerciseMinutes_consistency_score,112140,2023-11-14 00:00:00,2025-06-25 23:59:59,activity_rolling_avg_job,0,1751111049,1751109501
5250705,137,sleep_max_end_time_7_day,"{""primary_value"" : 68.00, ""sum"" : 68.00, ""avg"" : 68.00, ""max"" : 68.00, ""min"" : 68.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-08-19 16:00:00,2024-07-11 23:59:59,sleep_daily_metrics_job,0,1750714471,1750715219
15121172,143,distance_walking_running_consistency_score,"{""primary_value"" : 9.00, ""sum"" : 9.00, ""avg"" : 1.50, ""max"" : 3.00, ""min"" : 1.00, ""count"" : 6, ""hours"" : 6, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-07-21 23:59:59,2024-04-06 23:59:59,sleep_7day_stats_job,0,1752796519,1752796520
10184460,166,exercise_max_heart_rate,81,2023-08-26 00:00:00,2024-09-17 23:59:59,sleep_7day_stats_job,0,1750724537,1750725232
7485422,220,total_floors,92.7,2017-01-11 00:00:00,2024-09-28 23:59:59,sleep_daily_metrics_job,0,1750484845,1750484757
5767126,167,average_cycling_speed,84128.57142857143,2023-11-26 23:59:59,2024-05-26 23:59:59,activity_rolling_avg_job,0,1750411505,1750411505
13165751,634,rolling_7d_avg_distance_walking_running,1.18,2025-02-20 23:59:59,2024-12-05 23:59:59,sleep_pattern_job,0,1752796805,1752796805
3988,634,average_floor_speed,4364,2025-04-21 23:59:59,2024-12-31 23:59:59,sleep_daily_metrics_job,0,1752756979,1752757101
2704018,169,average_walking_distance_7days,"{""primary_value"" : 5308.13, ""sum"" : 5308.13, ""avg"" : 331.76, ""max"" : 662.81, ""min"" : 16.95, ""count"" : 16, ""hours"" : 16, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2020-11-26,2022-09-05 23:59:59,activity_pattern_job,0,1752796028,1752796029
12900539,215,latest_blood_oxygen,"{""primary_value"" : 1.87, ""sum"" : 1.87, ""avg"" : 0.27, ""max"" : 0.70, ""min"" : 0.01, ""count"" : 7, ""hours"" : 7, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-05-06 16:00:00,2022-05-30 23:59:59,indicator_calculation_job,0,1752795529,1752795518
2736263,126,sleep_days_less_than_5h_7_day,342.96,2023-12-19 16:00:00,2018-06-27 23:59:59,walking_distance_job,0,1752796769,1752796769
5320191,634,daily_stats_distance_walking_running,90.1,2023-12-23 23:59:59,2024-01-19 23:59:59,cycling_indicator_job,0,1752659853,1752659840
1327020,169,daily_stats_flights_climbed,117660,2019-08-05,2024-08-27 23:59:59,activity_rolling_avg_job,0,1752197869,1752197757
11133202,126,sleep_deep_consistency_score,45.63,2023-10-31 23:59:59,2024-04-29 15:59:59,activity_daily_job,0,1752796807,1752796807
7596879,106,rolling_7d_avg_exerciseMinutes,1.08,2024-03-19 08:03:33,2023-04-25 00:00:00,heart_rate_indicator_job,0,1750910240,1750909509
1398703,170,daily_stats_heartRates,3423.96,2024-04-12 00:00:00,2023-12-25 23:59:59,hrv_indicator_job,0,1752566849,1752567605
